epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,1295.17,1.89336,1.11556,0.8522,0.62087,0.40174,0.45988,0.24983,1.62542,0.91764,0.85238,0.000136276,0.000136276,0.000136276
70,1313.34,1.85427,1.04934,0.8499,0.60894,0.40723,0.45733,0.24858,1.62436,0.92488,0.85244,0.000132147,0.000132147,0.000132147
71,1332.27,1.8739,1.09458,0.86153,0.60611,0.40724,0.46251,0.25049,1.62968,0.9291,0.85311,0.000128019,0.000128019,0.000128019
72,1352.37,1.82449,1.03654,0.85542,0.66179,0.40955,0.46014,0.24328,1.6873,0.93136,0.85692,0.000123891,0.000123891,0.000123891
73,1370.57,1.97601,1.11453,0.86333,0.66213,0.40941,0.46777,0.24796,1.69137,0.92795,0.85707,0.000119762,0.000119762,0.000119762
74,1390.83,1.85747,1.10016,0.85449,0.60861,0.41702,0.46882,0.25291,1.63806,0.90873,0.85318,0.000115634,0.000115634,0.000115634
75,1409.21,1.81731,1.03213,0.85373,0.61264,0.41703,0.46827,0.25208,1.63,0.90426,0.85221,0.000111506,0.000111506,0.000111506
76,1426.67,1.92488,1.09645,0.85431,0.6154,0.41864,0.47363,0.25694,1.62005,0.89576,0.85111,0.000107378,0.000107378,0.000107378
77,1449.27,1.87355,1.05151,0.85054,0.62085,0.41875,0.4711,0.25659,1.61233,0.8914,0.8506,0.000103249,0.000103249,0.000103249
78,1471.8,1.89248,1.04404,0.86059,0.66645,0.42596,0.47126,0.25609,1.63113,0.88807,0.85148,9.91209e-05,9.91209e-05,9.91209e-05
79,1495.22,1.88302,1.02536,0.85238,0.66233,0.4301,0.47387,0.25573,1.652,0.88972,0.85259,9.49926e-05,9.49926e-05,9.49926e-05
80,1511.26,1.90602,1.05766,0.85101,0.66306,0.43077,0.47503,0.25626,1.64482,0.88884,0.85187,9.08643e-05,9.08643e-05,9.08643e-05
81,1534.28,1.80423,1.02898,0.8499,0.66668,0.42921,0.47517,0.25839,1.61874,0.88534,0.85013,8.6736e-05,8.6736e-05,8.6736e-05
82,1551.03,1.72269,1.00745,0.8533,0.71528,0.42999,0.47381,0.25914,1.59675,0.88258,0.84861,8.26077e-05,8.26077e-05,8.26077e-05
83,1568.98,1.78213,1.01631,0.8495,0.66757,0.43002,0.47354,0.2598,1.59378,0.88212,0.84819,7.84794e-05,7.84794e-05,7.84794e-05
84,1589.6,1.81678,1.05549,0.8597,0.66524,0.43204,0.47649,0.25983,1.59771,0.88301,0.84845,7.43511e-05,7.43511e-05,7.43511e-05
85,1612.3,1.79386,1.02743,0.84983,0.71333,0.43402,0.47814,0.26047,1.59835,0.88197,0.84874,7.02228e-05,7.02228e-05,7.02228e-05
86,1627.97,1.87941,1.05912,0.84932,0.65901,0.43563,0.47924,0.26172,1.59048,0.88051,0.84829,6.60945e-05,6.60945e-05,6.60945e-05
87,1644.17,1.83197,1.01933,0.8541,0.66055,0.43488,0.47761,0.2623,1.58771,0.87901,0.84749,6.19662e-05,6.19662e-05,6.19662e-05
88,1662.42,1.76696,1.02273,0.84837,0.66186,0.43672,0.47992,0.26174,1.59002,0.87582,0.84762,5.78379e-05,5.78379e-05,5.78379e-05
89,1687.64,1.86922,1.04628,0.85048,0.71136,0.43617,0.47804,0.26051,1.5902,0.87431,0.84767,5.37096e-05,5.37096e-05,5.37096e-05
90,1702.95,1.77739,1.00457,0.84748,0.71094,0.43593,0.47879,0.26083,1.58687,0.87,0.84754,4.95813e-05,4.95813e-05,4.95813e-05
91,1763.39,1.80558,1.08277,0.86137,0.71032,0.43579,0.47733,0.26038,1.58616,0.87015,0.84729,4.5453e-05,4.5453e-05,4.5453e-05
92,1776.76,1.79904,1.04465,0.86252,0.70641,0.43693,0.47796,0.26067,1.58945,0.87084,0.84755,4.13247e-05,4.13247e-05,4.13247e-05
93,1794.78,1.74487,1.08146,0.85663,0.70432,0.44043,0.47943,0.25946,1.5985,0.87128,0.84801,3.71964e-05,3.71964e-05,3.71964e-05
94,1809.28,1.69798,0.98581,0.85573,0.70197,0.44334,0.48384,0.25685,1.64528,0.87723,0.85074,3.30681e-05,3.30681e-05,3.30681e-05
95,1827.05,1.77709,1.02713,0.85702,0.70324,0.44321,0.48381,0.25505,1.66681,0.88113,0.85244,2.89398e-05,2.89398e-05,2.89398e-05
96,1842.94,1.66123,0.97384,0.86257,0.68668,0.45937,0.48511,0.25644,1.668,0.88151,0.85265,2.48115e-05,2.48115e-05,2.48115e-05
97,1857.37,1.71594,0.98961,0.85581,0.73906,0.46033,0.48551,0.25728,1.65904,0.88109,0.85201,2.06832e-05,2.06832e-05,2.06832e-05
98,1871.77,1.65535,0.94528,0.85533,0.73522,0.45849,0.486,0.25972,1.62612,0.87602,0.8497,1.65549e-05,1.65549e-05,1.65549e-05
99,1887.67,1.69203,0.97885,0.85394,0.7328,0.45893,0.4855,0.26143,1.61476,0.87447,0.84889,1.24266e-05,1.24266e-05,1.24266e-05
100,1901.96,1.72879,0.98845,0.85233,0.73404,0.45805,0.48456,0.26179,1.5949,0.87304,0.84735,8.2983e-06,8.2983e-06,8.2983e-06
