epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,160.533,1.9758,1.22306,0.86536,0.65697,0.38835,0.40855,0.21961,1.7052,0.98232,0.8582,0.00028714,0.00028714,0.00028714
59,163.312,1.96812,1.19442,0.85852,0.6615,0.39069,0.41396,0.22147,1.68872,0.98058,0.85724,0.00028516,0.00028516,0.00028516
60,166.131,1.86023,1.12761,0.85686,0.66437,0.39671,0.41613,0.21805,1.7018,0.98441,0.85823,0.00028318,0.00028318,0.00028318
61,168.817,1.90352,1.14327,0.85451,0.71114,0.39708,0.41745,0.21592,1.7017,0.97419,0.85856,0.0002812,0.0002812,0.0002812
62,171.518,1.9001,1.15761,0.85833,0.66589,0.39368,0.42302,0.22061,1.69837,0.95537,0.85809,0.00027922,0.00027922,0.00027922
63,174.232,1.87561,1.11871,0.85659,0.65832,0.39389,0.42303,0.22235,1.69516,0.95198,0.85732,0.00027724,0.00027724,0.00027724
64,176.924,1.89658,1.14255,0.86084,0.60966,0.39164,0.42551,0.22187,1.7029,0.94019,0.85789,0.00027526,0.00027526,0.00027526
65,179.674,1.96683,1.14547,0.85351,0.61215,0.3987,0.42999,0.22699,1.66388,0.93894,0.85486,0.00027328,0.00027328,0.00027328
66,182.437,1.87385,1.11703,0.85435,0.65285,0.39794,0.43193,0.22949,1.67215,0.94514,0.85584,0.0002713,0.0002713,0.0002713
67,185.182,1.89453,1.10319,0.85738,0.64774,0.3987,0.43542,0.23061,1.68112,0.94455,0.85619,0.00026932,0.00026932,0.00026932
68,188.013,1.92603,1.09821,0.85218,0.65556,0.40602,0.44737,0.23948,1.6511,0.92085,0.85314,0.00026734,0.00026734,0.00026734
69,190.766,1.93075,1.08667,0.86738,0.65827,0.41319,0.45324,0.23995,1.66209,0.91866,0.85334,0.00026536,0.00026536,0.00026536
70,193.555,1.83615,1.06611,0.85485,0.70555,0.41711,0.45547,0.24016,1.66641,0.91456,0.85345,0.00026338,0.00026338,0.00026338
71,196.384,1.84443,1.07568,0.85826,0.66244,0.42313,0.4576,0.24058,1.65793,0.90705,0.85328,0.0002614,0.0002614,0.0002614
72,199.118,1.80886,1.0306,0.85887,0.66419,0.42834,0.45765,0.23963,1.63881,0.90151,0.85288,0.00025942,0.00025942,0.00025942
73,201.811,1.89171,1.09145,0.85405,0.65789,0.4261,0.45435,0.23904,1.651,0.90953,0.8524,0.00025744,0.00025744,0.00025744
74,204.538,1.84426,1.07461,0.86084,0.65668,0.42185,0.45465,0.23748,1.6511,0.91644,0.85304,0.00025546,0.00025546,0.00025546
75,207.203,1.82422,1.02876,0.85355,0.66361,0.42815,0.46484,0.24395,1.64302,0.90858,0.85231,0.00025348,0.00025348,0.00025348
76,209.934,1.90666,1.06749,0.85936,0.66965,0.42901,0.46645,0.24741,1.63569,0.9133,0.85219,0.0002515,0.0002515,0.0002515
77,212.702,1.80649,1.06548,0.85628,0.67417,0.42988,0.46712,0.24971,1.61271,0.90312,0.84991,0.00024952,0.00024952,0.00024952
78,215.462,1.79401,1.02879,0.84687,0.68749,0.43355,0.47419,0.25412,1.60222,0.89518,0.84807,0.00024754,0.00024754,0.00024754
79,218.187,1.84155,1.03941,0.85246,0.68284,0.43856,0.47652,0.25556,1.60332,0.89774,0.84849,0.00024556,0.00024556,0.00024556
80,220.926,1.89171,1.05135,0.85342,0.68377,0.44171,0.47861,0.25675,1.61452,0.90481,0.84972,0.00024358,0.00024358,0.00024358
81,223.625,1.78454,1.01253,0.85062,0.6872,0.4402,0.47763,0.25674,1.6079,0.8954,0.84956,0.0002416,0.0002416,0.0002416
82,226.4,1.81309,1.0394,0.85694,0.69247,0.44159,0.47975,0.25207,1.63977,0.87253,0.85125,0.00023962,0.00023962,0.00023962
83,229.205,1.86083,1.02779,0.8547,0.73897,0.44199,0.47996,0.25252,1.63926,0.87455,0.85228,0.00023764,0.00023764,0.00023764
84,231.886,1.80044,1.01635,0.8577,0.73697,0.44299,0.48175,0.25774,1.58968,0.87391,0.84738,0.00023566,0.00023566,0.00023566
85,234.642,1.86089,1.04024,0.8505,0.69117,0.44404,0.48261,0.25878,1.5942,0.88007,0.84772,0.00023368,0.00023368,0.00023368
86,237.405,1.81252,1.01913,0.84707,0.69808,0.44258,0.48734,0.25847,1.62028,0.89515,0.85,0.0002317,0.0002317,0.0002317
87,240.154,1.845,1.01783,0.85153,0.69264,0.44351,0.48574,0.25621,1.6315,0.89343,0.84992,0.00022972,0.00022972,0.00022972
88,242.878,1.84528,1.02648,0.85022,0.74313,0.44768,0.516,0.27204,1.59755,0.86054,0.84672,0.00022774,0.00022774,0.00022774
89,245.56,1.6944,0.9432,0.85245,0.73968,0.44473,0.49031,0.26261,1.59309,0.85152,0.84669,0.00022576,0.00022576,0.00022576
90,248.298,1.82374,0.98626,0.85065,0.73645,0.45042,0.51674,0.27593,1.58177,0.85103,0.84691,0.00022378,0.00022378,0.00022378
91,250.958,1.8241,1.00097,0.84881,0.74798,0.44699,0.51693,0.27395,1.56498,0.84653,0.84618,0.0002218,0.0002218,0.0002218
92,253.687,1.82184,1.05059,0.85188,0.73891,0.45046,0.48758,0.26365,1.59468,0.85757,0.84934,0.00021982,0.00021982,0.00021982
93,256.402,1.77601,0.96905,0.84604,0.74871,0.4471,0.49067,0.26488,1.59044,0.86184,0.84911,0.00021784,0.00021784,0.00021784
94,259.276,1.84259,1.01338,0.84496,0.79461,0.44833,0.52046,0.27571,1.56547,0.8585,0.84673,0.00021586,0.00021586,0.00021586
95,262.077,1.76581,0.99084,0.84726,0.79554,0.45363,0.5234,0.27676,1.56203,0.8473,0.84628,0.00021388,0.00021388,0.00021388
96,264.811,1.71849,0.96626,0.85172,0.8001,0.45658,0.52862,0.27562,1.59479,0.83816,0.8482,0.0002119,0.0002119,0.0002119
97,267.59,1.8658,1.02323,0.85144,0.79235,0.45966,0.5268,0.27731,1.58834,0.84263,0.84708,0.00020992,0.00020992,0.00020992
98,270.346,1.84956,0.99626,0.84491,0.83789,0.44753,0.52383,0.27563,1.55957,0.83873,0.84507,0.00020794,0.00020794,0.00020794
99,272.983,1.80304,1.02531,0.85795,0.83431,0.4508,0.52044,0.2777,1.56235,0.8385,0.8457,0.00020596,0.00020596,0.00020596
100,275.756,1.82002,1.0065,0.85025,0.84769,0.4495,0.5237,0.2747,1.57394,0.84034,0.84606,0.00020398,0.00020398,0.00020398
101,278.4,1.69272,0.96198,0.84876,0.80248,0.45225,0.52694,0.27373,1.5949,0.84012,0.84765,0.000202,0.000202,0.000202
102,281.145,1.75192,0.97014,0.84705,0.8459,0.4562,0.53123,0.28726,1.54086,0.82727,0.84453,0.00020002,0.00020002,0.00020002
103,283.85,1.69284,0.97004,0.85116,0.84242,0.4554,0.53182,0.28568,1.53468,0.82452,0.84331,0.00019804,0.00019804,0.00019804
104,286.57,1.73443,0.93817,0.83922,0.85221,0.45048,0.53446,0.28534,1.53796,0.822,0.8434,0.00019606,0.00019606,0.00019606
105,289.204,1.73771,0.96311,0.84622,0.84857,0.45494,0.53637,0.287,1.5375,0.82229,0.84351,0.00019408,0.00019408,0.00019408
106,292.062,1.75371,0.97522,0.84706,0.79027,0.47689,0.54011,0.28777,1.52478,0.81802,0.84194,0.0001921,0.0001921,0.0001921
107,294.744,1.71416,0.94138,0.8456,0.73559,0.48043,0.53939,0.28779,1.52389,0.81721,0.84188,0.00019012,0.00019012,0.00019012
108,297.423,1.65214,0.91794,0.85054,0.74068,0.48602,0.54082,0.28733,1.52463,0.81779,0.8418,0.00018814,0.00018814,0.00018814
109,300.127,1.78046,1.00691,0.8478,0.74408,0.48914,0.54232,0.29135,1.52449,0.82044,0.84205,0.00018616,0.00018616,0.00018616
110,302.88,1.75294,0.97414,0.84265,0.76506,0.49383,0.53908,0.29189,1.51575,0.81508,0.84219,0.00018418,0.00018418,0.00018418
111,305.644,1.67853,0.91955,0.84805,0.77478,0.50049,0.54336,0.2935,1.5194,0.81694,0.84224,0.0001822,0.0001822,0.0001822
112,308.364,1.65951,0.95161,0.84294,0.77112,0.49724,0.54449,0.29065,1.54403,0.82029,0.84407,0.00018022,0.00018022,0.00018022
113,311.123,1.73957,0.97037,0.84914,0.77772,0.503,0.54661,0.29333,1.5283,0.81553,0.84324,0.00017824,0.00017824,0.00017824
114,313.872,1.73831,0.93906,0.84202,0.78596,0.50202,0.56089,0.29881,1.51454,0.81166,0.84176,0.00017626,0.00017626,0.00017626
115,316.666,1.72442,0.93516,0.84207,0.77421,0.50472,0.55104,0.2966,1.50742,0.8071,0.8413,0.00017428,0.00017428,0.00017428
116,319.409,1.73917,0.94016,0.83759,0.77401,0.50583,0.54841,0.29992,1.49038,0.79879,0.83993,0.0001723,0.0001723,0.0001723
117,322.189,1.67832,0.93585,0.84268,0.76891,0.5121,0.54634,0.29884,1.49546,0.79481,0.84,0.00017032,0.00017032,0.00017032
118,324.947,1.73535,0.94495,0.85297,0.77619,0.50434,0.54391,0.28932,1.56467,0.80688,0.84432,0.00016834,0.00016834,0.00016834
119,327.6,1.66996,0.92424,0.85217,0.77706,0.51313,0.54696,0.29346,1.55096,0.8023,0.84417,0.00016636,0.00016636,0.00016636
120,330.287,1.73132,0.92932,0.84384,0.76661,0.51504,0.55016,0.30126,1.48117,0.78706,0.83984,0.00016438,0.00016438,0.00016438
121,333.025,1.70246,0.90884,0.83842,0.76518,0.51123,0.54885,0.30046,1.48057,0.7861,0.83905,0.0001624,0.0001624,0.0001624
122,335.748,1.70013,0.92239,0.84641,0.76814,0.50622,0.55259,0.30205,1.4867,0.78862,0.83972,0.00016042,0.00016042,0.00016042
123,338.489,1.69934,0.90597,0.83821,0.76414,0.51048,0.55565,0.29991,1.51573,0.78954,0.84151,0.00015844,0.00015844,0.00015844
124,341.217,1.68874,0.90372,0.85023,0.76483,0.5144,0.55906,0.30266,1.50358,0.78522,0.84021,0.00015646,0.00015646,0.00015646
125,343.899,1.70774,0.91806,0.83955,0.77388,0.50879,0.56052,0.3073,1.47841,0.78093,0.83887,0.00015448,0.00015448,0.00015448
126,346.612,1.70653,0.92837,0.84381,0.75802,0.50474,0.55525,0.3008,1.4878,0.78445,0.83911,0.0001525,0.0001525,0.0001525
127,349.321,1.74407,0.94127,0.84802,0.77277,0.50354,0.55773,0.29852,1.49481,0.78441,0.83931,0.00015052,0.00015052,0.00015052
128,352.059,1.7344,0.93228,0.84552,0.77738,0.50529,0.56103,0.30781,1.47155,0.77884,0.83787,0.00014854,0.00014854,0.00014854
129,354.936,1.73355,0.94874,0.84629,0.79185,0.49853,0.56086,0.30562,1.48843,0.78057,0.83884,0.00014656,0.00014656,0.00014656
130,357.6,1.6345,0.8892,0.84795,0.79309,0.50251,0.56211,0.30705,1.47314,0.77529,0.83799,0.00014458,0.00014458,0.00014458
131,360.302,1.72728,0.92566,0.83871,0.79708,0.50311,0.56077,0.30912,1.46329,0.7746,0.83723,0.0001426,0.0001426,0.0001426
132,363.003,1.64541,0.89967,0.84033,0.79179,0.50056,0.56439,0.3105,1.45205,0.76963,0.83688,0.00014062,0.00014062,0.00014062
133,365.763,1.7633,0.91968,0.83313,0.79683,0.50171,0.56474,0.31154,1.45226,0.76973,0.83687,0.00013864,0.00013864,0.00013864
134,368.441,1.6532,0.88023,0.83669,0.79308,0.49984,0.56572,0.31226,1.45343,0.77089,0.83713,0.00013666,0.00013666,0.00013666
135,371.155,1.67709,0.90981,0.8335,0.80202,0.49747,0.56717,0.31294,1.45652,0.7716,0.83763,0.00013468,0.00013468,0.00013468
136,373.866,1.62928,0.88188,0.8383,0.80711,0.48847,0.5662,0.3118,1.47365,0.77473,0.83816,0.0001327,0.0001327,0.0001327
137,376.55,1.66894,0.88513,0.83805,0.80835,0.48729,0.5648,0.31161,1.46404,0.77238,0.83784,0.00013072,0.00013072,0.00013072
138,379.219,1.61235,0.89246,0.84136,0.78969,0.49199,0.56166,0.31111,1.44957,0.76758,0.83699,0.00012874,0.00012874,0.00012874
139,381.891,1.66101,0.89367,0.84503,0.80659,0.4949,0.56936,0.31722,1.44023,0.76299,0.83624,0.00012676,0.00012676,0.00012676
140,384.571,1.65538,0.87062,0.83879,0.81355,0.49682,0.56839,0.30931,1.47262,0.76597,0.83737,0.00012478,0.00012478,0.00012478
141,387.321,1.70682,0.91168,0.84939,0.77656,0.51998,0.56976,0.30924,1.46549,0.76517,0.83686,0.0001228,0.0001228,0.0001228
142,390.008,1.64042,0.87818,0.83833,0.7674,0.51787,0.57051,0.31464,1.45671,0.76623,0.83552,0.00012082,0.00012082,0.00012082
143,392.706,1.65261,0.89286,0.84134,0.76764,0.52008,0.56806,0.31073,1.47133,0.77164,0.83615,0.00011884,0.00011884,0.00011884
144,395.379,1.66307,0.88878,0.83814,0.7561,0.51965,0.56455,0.3111,1.45913,0.77337,0.83636,0.00011686,0.00011686,0.00011686
145,398.004,1.67308,0.90595,0.83838,0.75426,0.52268,0.56629,0.31367,1.4486,0.77184,0.83554,0.00011488,0.00011488,0.00011488
146,400.627,1.636,0.87221,0.83999,0.78069,0.51329,0.5758,0.31645,1.47171,0.77002,0.83726,0.0001129,0.0001129,0.0001129
147,403.294,1.69562,0.92623,0.84015,0.77766,0.51141,0.57631,0.31361,1.48472,0.77235,0.83852,0.00011092,0.00011092,0.00011092
148,406.033,1.68431,0.89453,0.84731,0.78955,0.50941,0.57254,0.31625,1.4524,0.76671,0.8369,0.00010894,0.00010894,0.00010894
149,408.692,1.6574,0.8863,0.84173,0.78739,0.50977,0.57447,0.31634,1.43742,0.76287,0.83568,0.00010696,0.00010696,0.00010696
150,411.405,1.71222,0.907,0.8406,0.75936,0.52242,0.57722,0.31823,1.44028,0.76109,0.83541,0.00010498,0.00010498,0.00010498
151,414.144,1.65577,0.8937,0.84141,0.76469,0.53177,0.58175,0.32088,1.43645,0.75859,0.83524,0.000103,0.000103,0.000103
152,416.818,1.68175,0.89178,0.83522,0.7916,0.53099,0.58551,0.31809,1.45635,0.75752,0.83574,0.00010102,0.00010102,0.00010102
153,419.508,1.6658,0.86818,0.83668,0.79714,0.52827,0.58495,0.31811,1.4556,0.75766,0.83548,9.904e-05,9.904e-05,9.904e-05
154,422.18,1.67324,0.89262,0.83626,0.80036,0.5248,0.58322,0.3229,1.4305,0.75384,0.83396,9.706e-05,9.706e-05,9.706e-05
155,424.879,1.5899,0.8509,0.84101,0.7786,0.53286,0.58442,0.32399,1.42248,0.75273,0.83326,9.508e-05,9.508e-05,9.508e-05
156,427.558,1.65001,0.8914,0.83789,0.78396,0.53036,0.58664,0.324,1.42441,0.75645,0.83337,9.31e-05,9.31e-05,9.31e-05
157,430.281,1.71493,0.91961,0.83688,0.78315,0.52962,0.58808,0.32248,1.43416,0.76128,0.83363,9.112e-05,9.112e-05,9.112e-05
158,432.976,1.68735,0.91775,0.84063,0.78675,0.52517,0.58602,0.3208,1.44461,0.76514,0.83467,8.914e-05,8.914e-05,8.914e-05
159,435.687,1.64823,0.88542,0.83868,0.78584,0.52422,0.58614,0.32182,1.43346,0.75876,0.83398,8.716e-05,8.716e-05,8.716e-05
160,438.346,1.61817,0.87631,0.8367,0.78948,0.52614,0.58629,0.32472,1.41898,0.74814,0.83312,8.518e-05,8.518e-05,8.518e-05
161,440.972,1.59712,0.85266,0.83595,0.77286,0.53983,0.58884,0.32687,1.42011,0.74752,0.83317,8.32e-05,8.32e-05,8.32e-05
162,443.801,1.65142,0.87424,0.8379,0.773,0.54221,0.59098,0.32912,1.41986,0.74377,0.83308,8.122e-05,8.122e-05,8.122e-05
163,446.499,1.68407,0.89065,0.83517,0.77539,0.54093,0.59148,0.32968,1.41689,0.74391,0.83303,7.924e-05,7.924e-05,7.924e-05
164,449.297,1.61007,0.87695,0.83982,0.79003,0.54211,0.59367,0.33076,1.4106,0.7396,0.83302,7.726e-05,7.726e-05,7.726e-05
165,452.013,1.60925,0.84481,0.84243,0.79051,0.54344,0.59684,0.33327,1.41399,0.74023,0.83313,7.528e-05,7.528e-05,7.528e-05
166,454.715,1.65153,0.88554,0.8397,0.79368,0.54677,0.60026,0.3328,1.42367,0.74397,0.83357,7.33e-05,7.33e-05,7.33e-05
167,457.367,1.60501,0.86611,0.83175,0.80229,0.5412,0.60027,0.3345,1.41924,0.74352,0.83344,7.132e-05,7.132e-05,7.132e-05
168,460.092,1.6456,0.88913,0.83017,0.77515,0.55384,0.59896,0.33202,1.42137,0.74584,0.83324,6.934e-05,6.934e-05,6.934e-05
169,462.705,1.59652,0.84413,0.83941,0.77254,0.55426,0.59815,0.3304,1.43067,0.74728,0.83348,6.736e-05,6.736e-05,6.736e-05
170,465.333,1.59858,0.84219,0.83234,0.77503,0.55668,0.60284,0.33107,1.4227,0.74543,0.83332,6.538e-05,6.538e-05,6.538e-05
171,467.99,1.62407,0.88288,0.82814,0.78201,0.55592,0.60587,0.33419,1.41134,0.74265,0.83254,6.34e-05,6.34e-05,6.34e-05
172,470.606,1.63969,0.88165,0.83496,0.78554,0.55413,0.60468,0.33433,1.41238,0.74082,0.83251,6.142e-05,6.142e-05,6.142e-05
173,473.29,1.64438,0.86465,0.83321,0.78726,0.55281,0.6052,0.33465,1.41573,0.73986,0.83264,5.944e-05,5.944e-05,5.944e-05
174,475.969,1.62652,0.87684,0.84168,0.80029,0.5473,0.60416,0.33541,1.41014,0.73916,0.83247,5.746e-05,5.746e-05,5.746e-05
175,478.645,1.55212,0.83765,0.83359,0.7942,0.54878,0.60648,0.33668,1.40799,0.7393,0.83256,5.548e-05,5.548e-05,5.548e-05
176,481.483,1.65872,0.88592,0.83652,0.76496,0.55706,0.59947,0.33521,1.41173,0.74324,0.83282,5.35e-05,5.35e-05,5.35e-05
177,484.186,1.60933,0.86089,0.83316,0.76799,0.55736,0.59954,0.33232,1.41491,0.74567,0.83307,5.152e-05,5.152e-05,5.152e-05
178,486.847,1.65711,0.87813,0.8343,0.79215,0.54368,0.59801,0.33009,1.41285,0.74632,0.83287,4.954e-05,4.954e-05,4.954e-05
179,489.504,1.65122,0.86964,0.83385,0.78798,0.54475,0.59921,0.3309,1.40769,0.74291,0.83261,4.756e-05,4.756e-05,4.756e-05
180,492.175,1.59167,0.83772,0.84291,0.78931,0.54484,0.5976,0.33274,1.39691,0.73609,0.83222,4.558e-05,4.558e-05,4.558e-05
181,494.823,1.62967,0.84617,0.83842,0.78798,0.54566,0.59756,0.33298,1.39727,0.73379,0.8323,4.36e-05,4.36e-05,4.36e-05
182,497.445,1.59574,0.86748,0.83882,0.78535,0.54607,0.59901,0.33305,1.39468,0.73236,0.83236,4.162e-05,4.162e-05,4.162e-05
183,500.129,1.62845,0.85797,0.838,0.78535,0.54699,0.60172,0.33377,1.39543,0.73212,0.83228,3.964e-05,3.964e-05,3.964e-05
184,502.8,1.60834,0.858,0.83191,0.78981,0.55227,0.60578,0.33432,1.39825,0.73201,0.83212,3.766e-05,3.766e-05,3.766e-05
185,505.449,1.60466,0.84504,0.83255,0.79128,0.55154,0.60621,0.33518,1.3943,0.73024,0.8318,3.568e-05,3.568e-05,3.568e-05
