epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,656.343,1.3267,0.67968,0.81387,0.82986,0.64529,0.71504,0.44942,1.18155,0.5852,0.80337,0.00015844,0.00015844,0.00015844
185,659.803,1.31084,0.66575,0.81493,0.82864,0.64751,0.7105,0.44775,1.17051,0.58114,0.8031,0.00015712,0.00015712,0.00015712
186,663.322,1.30551,0.65273,0.81596,0.8578,0.64105,0.70994,0.44989,1.15033,0.5737,0.80263,0.0001558,0.0001558,0.0001558
187,666.784,1.27056,0.64405,0.81518,0.88359,0.63622,0.71564,0.45216,1.15875,0.58007,0.80224,0.00015448,0.00015448,0.00015448
188,670.206,1.27312,0.6568,0.81155,0.8604,0.63675,0.72484,0.45847,1.15114,0.58174,0.8019,0.00015316,0.00015316,0.00015316
189,673.697,1.25589,0.63131,0.81282,0.86071,0.63028,0.71992,0.45408,1.15452,0.58025,0.80182,0.00015184,0.00015184,0.00015184
190,677.264,1.25078,0.64143,0.81931,0.85445,0.63101,0.71279,0.45163,1.14241,0.57637,0.80104,0.00015052,0.00015052,0.00015052
191,680.769,1.2873,0.64891,0.81635,0.85184,0.63253,0.70922,0.44541,1.18674,0.58658,0.8028,0.0001492,0.0001492,0.0001492
192,684.218,1.3078,0.64433,0.81162,0.83586,0.6439,0.71252,0.44731,1.16679,0.57892,0.80208,0.00014788,0.00014788,0.00014788
193,687.757,1.26516,0.63497,0.81764,0.85316,0.63736,0.71511,0.44774,1.16339,0.5787,0.80245,0.00014656,0.00014656,0.00014656
194,691.23,1.26377,0.63145,0.81631,0.84629,0.63938,0.71542,0.44631,1.18507,0.58567,0.80326,0.00014524,0.00014524,0.00014524
195,694.757,1.26536,0.63765,0.8148,0.83811,0.64208,0.71897,0.45441,1.1538,0.57942,0.80222,0.00014392,0.00014392,0.00014392
196,698.288,1.34244,0.67571,0.81372,0.85004,0.63932,0.72751,0.45703,1.14459,0.57951,0.80238,0.0001426,0.0001426,0.0001426
197,701.805,1.28065,0.64075,0.81977,0.86397,0.63462,0.72264,0.45515,1.15192,0.57869,0.80243,0.00014128,0.00014128,0.00014128
198,705.2,1.28741,0.64696,0.81572,0.85904,0.63658,0.72817,0.45516,1.15298,0.57485,0.80148,0.00013996,0.00013996,0.00013996
199,708.73,1.31056,0.65912,0.81719,0.8443,0.64998,0.72339,0.45479,1.13568,0.56957,0.80113,0.00013864,0.00013864,0.00013864
200,712.326,1.25116,0.63697,0.81957,0.85784,0.64857,0.71649,0.45436,1.12877,0.56848,0.80076,0.00013732,0.00013732,0.00013732
201,715.859,1.25594,0.6526,0.81611,0.85226,0.65994,0.72222,0.45347,1.14469,0.56816,0.80114,0.000136,0.000136,0.000136
202,719.282,1.24853,0.63347,0.8157,0.85589,0.6628,0.72057,0.45738,1.12442,0.56404,0.80049,0.00013468,0.00013468,0.00013468
203,722.753,1.28268,0.64513,0.81213,0.8548,0.65262,0.72195,0.46012,1.12072,0.5622,0.80057,0.00013336,0.00013336,0.00013336
204,726.267,1.24318,0.63331,0.81501,0.8185,0.66378,0.72572,0.45866,1.14368,0.56776,0.80143,0.00013204,0.00013204,0.00013204
205,729.807,1.23357,0.6222,0.80965,0.83407,0.65995,0.7254,0.46154,1.1272,0.56285,0.80117,0.00013072,0.00013072,0.00013072
206,733.275,1.26305,0.64062,0.81243,0.83111,0.65832,0.72877,0.4637,1.14035,0.56651,0.80165,0.0001294,0.0001294,0.0001294
207,736.769,1.26564,0.634,0.81342,0.82907,0.66146,0.73278,0.46426,1.15089,0.56934,0.8013,0.00012808,0.00012808,0.00012808
208,740.269,1.22449,0.64479,0.813,0.84222,0.65045,0.72515,0.45706,1.14443,0.56888,0.80148,0.00012676,0.00012676,0.00012676
209,743.757,1.2548,0.64409,0.81518,0.85645,0.64547,0.72059,0.45366,1.14343,0.56963,0.80102,0.00012544,0.00012544,0.00012544
210,747.248,1.25864,0.64157,0.8153,0.85725,0.64989,0.72176,0.45763,1.14544,0.56867,0.80131,0.00012412,0.00012412,0.00012412
211,750.7,1.24164,0.62357,0.81339,0.85124,0.64687,0.71806,0.45515,1.13391,0.56715,0.80053,0.0001228,0.0001228,0.0001228
212,754.203,1.26876,0.63453,0.81293,0.8465,0.64692,0.71955,0.45032,1.16493,0.57453,0.8023,0.00012148,0.00012148,0.00012148
213,757.702,1.23325,0.63124,0.81281,0.85121,0.6506,0.72747,0.46191,1.13852,0.56825,0.8004,0.00012016,0.00012016,0.00012016
214,761.206,1.38088,0.69456,0.80952,0.85457,0.6493,0.73125,0.46457,1.1375,0.56759,0.80007,0.00011884,0.00011884,0.00011884
215,764.698,1.32101,0.6666,0.81432,0.84948,0.65639,0.72977,0.46199,1.13893,0.56851,0.80043,0.00011752,0.00011752,0.00011752
216,768.172,1.27585,0.63691,0.80791,0.83441,0.66705,0.73599,0.4695,1.11875,0.56296,0.8002,0.0001162,0.0001162,0.0001162
217,771.711,1.30893,0.65282,0.81581,0.82456,0.67505,0.74805,0.47251,1.13709,0.56359,0.79996,0.00011488,0.00011488,0.00011488
218,775.24,1.19698,0.61036,0.80959,0.83126,0.66966,0.7427,0.47377,1.12386,0.55961,0.79992,0.00011356,0.00011356,0.00011356
219,778.824,1.27823,0.63419,0.8089,0.83225,0.66393,0.74855,0.47619,1.12575,0.56035,0.79989,0.00011224,0.00011224,0.00011224
220,782.409,1.2401,0.62502,0.81274,0.85128,0.66559,0.74564,0.4775,1.1099,0.5573,0.79931,0.00011092,0.00011092,0.00011092
221,785.998,1.26356,0.63125,0.8132,0.86106,0.6685,0.74621,0.4749,1.12608,0.56094,0.80001,0.0001096,0.0001096,0.0001096
222,789.502,1.25358,0.64436,0.81567,0.87823,0.66456,0.74778,0.47743,1.11969,0.55727,0.79991,0.00010828,0.00010828,0.00010828
223,792.966,1.21205,0.61777,0.8124,0.88996,0.65763,0.75227,0.4795,1.11534,0.55485,0.79988,0.00010696,0.00010696,0.00010696
224,796.458,1.26801,0.6425,0.81409,0.8858,0.65855,0.75006,0.48,1.11099,0.55385,0.79938,0.00010564,0.00010564,0.00010564
225,799.946,1.25044,0.63303,0.81098,0.88316,0.65831,0.74644,0.48044,1.10835,0.55381,0.79949,0.00010432,0.00010432,0.00010432
226,803.446,1.21157,0.60922,0.816,0.87895,0.65727,0.7449,0.4781,1.11429,0.55522,0.80001,0.000103,0.000103,0.000103
227,806.953,1.23853,0.62052,0.81057,0.86459,0.65423,0.75386,0.48342,1.11615,0.55689,0.80016,0.00010168,0.00010168,0.00010168
228,810.508,1.24387,0.62344,0.81075,0.86366,0.65267,0.75055,0.48169,1.11093,0.55515,0.79987,0.00010036,0.00010036,0.00010036
229,813.926,1.21287,0.61094,0.81409,0.85449,0.66008,0.7467,0.48142,1.1145,0.55462,0.79998,9.904e-05,9.904e-05,9.904e-05
230,817.409,1.24983,0.63294,0.81289,0.84359,0.66353,0.74966,0.47883,1.12112,0.55628,0.79987,9.772e-05,9.772e-05,9.772e-05
231,820.909,1.24817,0.62717,0.8149,0.85093,0.66463,0.75285,0.47885,1.12247,0.55895,0.80004,9.64e-05,9.64e-05,9.64e-05
232,824.449,1.23116,0.6221,0.81358,0.83747,0.67623,0.75745,0.48523,1.0987,0.55274,0.79888,9.508e-05,9.508e-05,9.508e-05
233,827.91,1.21533,0.61043,0.81716,0.82881,0.67311,0.76127,0.48511,1.11209,0.55602,0.7994,9.376e-05,9.376e-05,9.376e-05
234,831.39,1.27316,0.63969,0.81105,0.8306,0.67488,0.75564,0.48111,1.1172,0.55795,0.79977,9.244e-05,9.244e-05,9.244e-05
235,834.916,1.26979,0.64748,0.81041,0.82074,0.66938,0.76346,0.48145,1.13784,0.56449,0.80062,9.112e-05,9.112e-05,9.112e-05
236,838.485,1.2456,0.6263,0.80981,0.82002,0.67402,0.75378,0.48084,1.10692,0.55471,0.79883,8.98e-05,8.98e-05,8.98e-05
237,841.966,1.20551,0.61013,0.81092,0.82701,0.67653,0.75481,0.48229,1.10401,0.55335,0.79848,8.848e-05,8.848e-05,8.848e-05
238,845.414,1.2451,0.61859,0.8098,0.82241,0.67574,0.74445,0.47422,1.1056,0.55498,0.79843,8.716e-05,8.716e-05,8.716e-05
239,848.848,1.21568,0.61679,0.8154,0.81953,0.67636,0.74146,0.47361,1.1009,0.55293,0.79837,8.584e-05,8.584e-05,8.584e-05
240,852.283,1.24786,0.62488,0.81134,0.82803,0.68389,0.75085,0.47694,1.10948,0.55339,0.79928,8.452e-05,8.452e-05,8.452e-05
241,855.767,1.23903,0.62858,0.81415,0.83558,0.68175,0.752,0.48115,1.0982,0.54906,0.79902,8.32e-05,8.32e-05,8.32e-05
242,859.263,1.23154,0.61753,0.81043,0.84004,0.68804,0.76856,0.4921,1.09346,0.54587,0.79924,8.188e-05,8.188e-05,8.188e-05
243,862.77,1.21654,0.61894,0.81793,0.84009,0.68599,0.76626,0.49216,1.09824,0.54524,0.7993,8.056e-05,8.056e-05,8.056e-05
244,866.359,1.30316,0.65004,0.8084,0.84035,0.6883,0.76516,0.48697,1.12778,0.5537,0.79973,7.924e-05,7.924e-05,7.924e-05
245,869.993,1.25072,0.63477,0.81485,0.84956,0.68625,0.76306,0.49085,1.10136,0.54958,0.79876,7.792e-05,7.792e-05,7.792e-05
246,873.559,1.25883,0.63807,0.80897,0.8482,0.68379,0.75959,0.488,1.09719,0.54768,0.79889,7.66e-05,7.66e-05,7.66e-05
247,877.11,1.24114,0.62796,0.81269,0.84498,0.6813,0.7511,0.48409,1.0935,0.5473,0.79893,7.528e-05,7.528e-05,7.528e-05
248,880.58,1.22282,0.62391,0.81148,0.84626,0.67615,0.75278,0.48337,1.10154,0.54953,0.79931,7.396e-05,7.396e-05,7.396e-05
249,884.047,1.24346,0.6176,0.8098,0.84574,0.67843,0.77536,0.49871,1.09231,0.54665,0.79854,7.264e-05,7.264e-05,7.264e-05
250,887.494,1.24578,0.63552,0.8149,0.83961,0.68061,0.77225,0.4964,1.09957,0.54905,0.7987,7.132e-05,7.132e-05,7.132e-05
251,890.984,1.23237,0.63098,0.81328,0.87205,0.66943,0.77241,0.49495,1.09435,0.54682,0.79821,7e-05,7e-05,7e-05
252,894.484,1.21217,0.60924,0.81731,0.86452,0.67167,0.77128,0.49535,1.09194,0.54433,0.79848,6.868e-05,6.868e-05,6.868e-05
253,897.959,1.25894,0.62252,0.80874,0.8655,0.67457,0.77935,0.50227,1.09553,0.5456,0.79839,6.736e-05,6.736e-05,6.736e-05
254,901.681,1.22947,0.62302,0.80907,0.85115,0.68201,0.77404,0.49789,1.08874,0.54418,0.79814,6.604e-05,6.604e-05,6.604e-05
255,905.158,1.20448,0.60759,0.8117,0.84927,0.68103,0.76126,0.49052,1.08915,0.54281,0.79849,6.472e-05,6.472e-05,6.472e-05
256,908.646,1.21688,0.60489,0.80929,0.85381,0.68114,0.75745,0.48742,1.08909,0.54318,0.79884,6.34e-05,6.34e-05,6.34e-05
257,912.116,1.24753,0.63097,0.81792,0.85928,0.68428,0.75783,0.48933,1.09025,0.54408,0.79863,6.208e-05,6.208e-05,6.208e-05
258,915.591,1.23728,0.62303,0.81124,0.8526,0.69533,0.7621,0.49369,1.0851,0.54424,0.79825,6.076e-05,6.076e-05,6.076e-05
259,919.054,1.19514,0.59795,0.8107,0.85224,0.69472,0.76449,0.49455,1.08688,0.54654,0.79804,5.944e-05,5.944e-05,5.944e-05
260,922.567,1.20806,0.59854,0.80859,0.84519,0.69816,0.76219,0.49014,1.09308,0.54767,0.79819,5.812e-05,5.812e-05,5.812e-05
261,926.065,1.1968,0.59267,0.8102,0.84442,0.69054,0.76065,0.4901,1.09827,0.54816,0.79826,5.68e-05,5.68e-05,5.68e-05
262,929.518,1.21155,0.60609,0.81453,0.8451,0.69278,0.75933,0.49174,1.08934,0.54632,0.79817,5.548e-05,5.548e-05,5.548e-05
263,933.094,1.23875,0.62099,0.80578,0.8478,0.69218,0.75877,0.49031,1.08983,0.54499,0.79824,5.416e-05,5.416e-05,5.416e-05
264,936.576,1.21371,0.60959,0.80584,0.84982,0.68845,0.75717,0.48812,1.09214,0.54602,0.79778,5.284e-05,5.284e-05,5.284e-05
265,939.984,1.20172,0.60855,0.81332,0.84946,0.69071,0.75508,0.4888,1.08959,0.54682,0.79754,5.152e-05,5.152e-05,5.152e-05
266,943.388,1.21399,0.61017,0.80568,0.85157,0.69339,0.75725,0.49086,1.08282,0.54494,0.79729,5.02e-05,5.02e-05,5.02e-05
267,946.78,1.18732,0.60559,0.81099,0.84977,0.69783,0.75256,0.48776,1.08002,0.54282,0.79712,4.888e-05,4.888e-05,4.888e-05
268,950.223,1.18503,0.59483,0.80846,0.84834,0.70511,0.76141,0.49147,1.08553,0.54272,0.79724,4.756e-05,4.756e-05,4.756e-05
269,953.698,1.22769,0.61348,0.81014,0.8516,0.70448,0.76144,0.49054,1.0849,0.54236,0.79754,4.624e-05,4.624e-05,4.624e-05
270,957.162,1.23213,0.60393,0.81421,0.85614,0.69887,0.76165,0.49293,1.08481,0.54195,0.79765,4.492e-05,4.492e-05,4.492e-05
271,960.66,1.21621,0.60694,0.81139,0.85932,0.69821,0.76679,0.49443,1.08439,0.54037,0.79763,4.36e-05,4.36e-05,4.36e-05
272,964.15,1.16427,0.59242,0.80396,0.85184,0.69929,0.76646,0.49792,1.07777,0.5405,0.79729,4.228e-05,4.228e-05,4.228e-05
273,967.714,1.18965,0.60962,0.8119,0.84748,0.70191,0.76759,0.49616,1.08111,0.54079,0.79725,4.096e-05,4.096e-05,4.096e-05
274,971.184,1.23563,0.61792,0.80843,0.84802,0.69806,0.76222,0.4953,1.07646,0.53909,0.79706,3.964e-05,3.964e-05,3.964e-05
275,974.668,1.20663,0.60753,0.8047,0.85155,0.69966,0.7623,0.49459,1.07086,0.53664,0.79682,3.832e-05,3.832e-05,3.832e-05
276,978.12,1.20439,0.59905,0.81261,0.85413,0.69664,0.76203,0.49147,1.07472,0.53789,0.79692,3.7e-05,3.7e-05,3.7e-05
277,981.617,1.16966,0.60271,0.81179,0.85712,0.69271,0.76492,0.49432,1.07523,0.53815,0.79689,3.568e-05,3.568e-05,3.568e-05
278,985.101,1.2667,0.62345,0.81333,0.85136,0.69348,0.76531,0.49481,1.08082,0.53936,0.7973,3.436e-05,3.436e-05,3.436e-05
279,988.669,1.26521,0.62797,0.81483,0.84668,0.68868,0.76208,0.49188,1.08983,0.54121,0.79777,3.304e-05,3.304e-05,3.304e-05
280,992.239,1.25022,0.64021,0.80637,0.84652,0.6942,0.76993,0.49656,1.08377,0.53825,0.79741,3.172e-05,3.172e-05,3.172e-05
281,995.735,1.20156,0.5972,0.80907,0.84103,0.69813,0.7712,0.49733,1.07293,0.53517,0.79679,3.04e-05,3.04e-05,3.04e-05
282,999.145,1.1819,0.6302,0.82097,0.84063,0.69745,0.77257,0.49965,1.06933,0.53485,0.79668,2.908e-05,2.908e-05,2.908e-05
283,1002.65,1.18387,0.59093,0.81046,0.84351,0.69517,0.77109,0.50009,1.06846,0.53434,0.79703,2.776e-05,2.776e-05,2.776e-05
284,1006.1,1.20092,0.60471,0.8111,0.84143,0.69673,0.77306,0.49992,1.07043,0.53632,0.79707,2.644e-05,2.644e-05,2.644e-05
285,1009.58,1.2793,0.63605,0.80983,0.8472,0.70092,0.77144,0.49942,1.07202,0.53615,0.797,2.512e-05,2.512e-05,2.512e-05
286,1013.03,1.15992,0.59641,0.8106,0.84865,0.70303,0.77219,0.49761,1.07699,0.53735,0.797,2.38e-05,2.38e-05,2.38e-05
287,1016.44,1.22846,0.60535,0.8079,0.84808,0.70495,0.7749,0.50063,1.07712,0.53803,0.79713,2.248e-05,2.248e-05,2.248e-05
288,1019.88,1.23212,0.60068,0.80788,0.84627,0.69643,0.77326,0.49794,1.07027,0.53639,0.79699,2.116e-05,2.116e-05,2.116e-05
289,1023.28,1.21292,0.60264,0.81013,0.84651,0.69723,0.77317,0.49953,1.0673,0.53591,0.79692,1.984e-05,1.984e-05,1.984e-05
290,1026.71,1.19637,0.60976,0.81247,0.85498,0.69586,0.77285,0.50071,1.06698,0.53553,0.79691,1.852e-05,1.852e-05,1.852e-05
291,1032.42,1.26518,0.71419,0.81157,0.84367,0.70576,0.76908,0.496,1.06911,0.53841,0.79634,1.72e-05,1.72e-05,1.72e-05
292,1035.65,1.20196,0.66957,0.80969,0.84038,0.71106,0.77164,0.49156,1.08882,0.54884,0.79573,1.588e-05,1.588e-05,1.588e-05
293,1038.88,1.1763,0.64397,0.81554,0.84383,0.71227,0.76864,0.48754,1.10319,0.55484,0.796,1.456e-05,1.456e-05,1.456e-05
294,1042.15,1.19125,0.64455,0.81216,0.84025,0.69991,0.76301,0.48347,1.11178,0.56042,0.79635,1.324e-05,1.324e-05,1.324e-05
295,1045.33,1.15043,0.61537,0.81031,0.8366,0.69491,0.76261,0.48214,1.11012,0.56287,0.79648,1.192e-05,1.192e-05,1.192e-05
296,1048.6,1.20209,0.64651,0.80542,0.82581,0.69341,0.75466,0.4766,1.11034,0.56763,0.79693,1.06e-05,1.06e-05,1.06e-05
297,1051.83,1.19817,0.64548,0.81023,0.8249,0.69556,0.75244,0.47274,1.11468,0.56905,0.79712,9.28e-06,9.28e-06,9.28e-06
298,1055.05,1.1917,0.64261,0.80969,0.825,0.69612,0.74886,0.46961,1.1182,0.57008,0.79715,7.96e-06,7.96e-06,7.96e-06
299,1058.26,1.16608,0.62283,0.80747,0.82598,0.697,0.74803,0.46883,1.11938,0.57085,0.79707,6.64e-06,6.64e-06,6.64e-06
300,1061.64,1.22216,0.66713,0.81191,0.82696,0.69737,0.74791,0.46995,1.11677,0.57136,0.79671,5.32e-06,5.32e-06,5.32e-06
