epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,80.3711,2.77944,2.57833,0.92411,0.06417,0.22949,0.17388,0.08948,2.55221,3.03056,0.93799,0.000202237,0.000202237,0.000202237
41,82.4278,3.07491,2.81465,0.90063,0.52194,0.16801,0.18214,0.08896,2.57645,2.89519,0.93759,0.000204013,0.000204013,0.000204013
42,84.3999,2.61085,2.57896,0.90968,0.69427,0.14553,0.19187,0.092,2.61174,2.75655,0.93735,0.000205624,0.000205624,0.000205624
43,86.3344,2.71886,2.41215,0.89504,0.69427,0.14553,0.19187,0.092,2.61174,2.75655,0.93735,0.00020707,0.00020707,0.00020707
44,88.6088,2.65991,2.36173,0.90232,0.7601,0.12517,0.19936,0.09452,2.60888,2.61014,0.93738,0.00020835,0.00020835,0.00020835
45,90.7683,2.61713,2.30875,0.91751,0.7601,0.12517,0.19936,0.09452,2.60888,2.61014,0.93738,0.000209466,0.000209466,0.000209466
46,93.3593,2.68805,2.27601,0.90417,0.67043,0.13698,0.21125,0.09966,2.5637,2.47225,0.93403,0.000210416,0.000210416,0.000210416
47,95.408,2.93076,2.57825,0.90593,0.67043,0.13698,0.21125,0.09966,2.5637,2.47225,0.93403,0.000211201,0.000211201,0.000211201
48,97.4922,2.60492,2.38534,0.9159,0.55361,0.14593,0.22161,0.10694,2.49828,2.33365,0.92923,0.000211821,0.000211821,0.000211821
49,99.5062,2.53243,2.08564,0.90636,0.55361,0.14593,0.22161,0.10694,2.49828,2.33365,0.92923,0.000212276,0.000212276,0.000212276
50,101.443,2.69769,2.28844,0.9376,0.55885,0.15906,0.23099,0.11154,2.45362,2.216,0.92816,0.000212566,0.000212566,0.000212566
51,103.394,2.50432,2.04981,0.89098,0.55885,0.15906,0.23099,0.11154,2.45362,2.216,0.92816,0.000210585,0.000210585,0.000210585
52,105.418,2.62094,2.1227,0.92038,0.55709,0.17716,0.23914,0.11656,2.41678,2.11727,0.92392,0.000206457,0.000206457,0.000206457
53,107.291,2.52046,1.90651,0.90296,0.55709,0.17716,0.23914,0.11656,2.41678,2.11727,0.92392,0.000202328,0.000202328,0.000202328
54,109.37,2.6232,2.19521,0.89395,0.54838,0.19822,0.24556,0.11911,2.396,2.02582,0.92002,0.0001982,0.0001982,0.0001982
55,111.414,2.59053,2.17209,0.89653,0.54838,0.19822,0.24556,0.11911,2.396,2.02582,0.92002,0.000194072,0.000194072,0.000194072
56,113.405,2.47521,1.91718,0.88278,0.58555,0.21629,0.24603,0.12202,2.37417,1.9438,0.91687,0.000189943,0.000189943,0.000189943
57,115.385,2.46146,1.9518,0.88106,0.58555,0.21629,0.24603,0.12202,2.37417,1.9438,0.91687,0.000185815,0.000185815,0.000185815
58,117.4,2.50807,1.99902,0.88234,0.59227,0.23605,0.25577,0.1256,2.35941,1.85501,0.91431,0.000181687,0.000181687,0.000181687
59,119.369,2.72219,2.08974,0.88159,0.59227,0.23605,0.25577,0.1256,2.35941,1.85501,0.91431,0.000177559,0.000177559,0.000177559
60,121.458,2.62728,2.0853,0.90588,0.58394,0.24579,0.26106,0.12838,2.34583,1.77778,0.91181,0.00017343,0.00017343,0.00017343
61,123.362,2.33656,1.8831,0.89332,0.58394,0.24579,0.26106,0.12838,2.34583,1.77778,0.91181,0.000169302,0.000169302,0.000169302
62,125.406,2.46471,1.85826,0.89711,0.53587,0.25206,0.26829,0.13118,2.3269,1.70323,0.91181,0.000165174,0.000165174,0.000165174
63,127.403,2.76456,2.10035,0.89232,0.53587,0.25206,0.26829,0.13118,2.3269,1.70323,0.91181,0.000161045,0.000161045,0.000161045
64,129.456,2.49287,1.88595,0.88413,0.48146,0.25733,0.27474,0.13504,2.30913,1.64148,0.91022,0.000156917,0.000156917,0.000156917
65,131.358,2.27795,1.70733,0.87556,0.48146,0.25733,0.27474,0.13504,2.30913,1.64148,0.91022,0.000152789,0.000152789,0.000152789
66,133.347,2.49599,1.9415,0.88012,0.47745,0.26668,0.28032,0.13837,2.32062,1.60254,0.90997,0.00014866,0.00014866,0.00014866
67,135.325,3.007,2.08692,0.87935,0.47745,0.26668,0.28032,0.13837,2.32062,1.60254,0.90997,0.000144532,0.000144532,0.000144532
68,137.34,2.5947,2.00444,0.87636,0.43677,0.26978,0.284,0.14013,2.32982,1.57812,0.91101,0.000140404,0.000140404,0.000140404
69,139.647,2.55816,1.92096,0.90933,0.43677,0.26978,0.284,0.14013,2.32982,1.57812,0.91101,0.000136276,0.000136276,0.000136276
70,142.058,2.50573,1.833,0.8775,0.44166,0.27608,0.28731,0.14266,2.30896,1.55837,0.90772,0.000132147,0.000132147,0.000132147
71,144.445,2.68131,1.91933,0.88531,0.44166,0.27608,0.28731,0.14266,2.30896,1.55837,0.90772,0.000128019,0.000128019,0.000128019
72,147.314,2.46436,1.82114,0.87963,0.49623,0.28179,0.29433,0.14644,2.28322,1.53124,0.90402,0.000123891,0.000123891,0.000123891
73,149.35,2.56073,1.81557,0.87732,0.49623,0.28179,0.29433,0.14644,2.28322,1.53124,0.90402,0.000119762,0.000119762,0.000119762
74,151.522,2.42009,1.80877,0.91068,0.49667,0.28843,0.29973,0.15057,2.25989,1.50355,0.90043,0.000115634,0.000115634,0.000115634
75,153.57,2.43795,1.84224,0.87207,0.49667,0.28843,0.29973,0.15057,2.25989,1.50355,0.90043,0.000111506,0.000111506,0.000111506
76,155.79,2.51055,1.84941,0.8951,0.4983,0.29267,0.30493,0.15193,2.25125,1.48008,0.89958,0.000107378,0.000107378,0.000107378
77,157.703,2.27681,1.71049,0.88062,0.4983,0.29267,0.30493,0.15193,2.25125,1.48008,0.89958,0.000103249,0.000103249,0.000103249
78,160.058,2.50994,1.91488,0.85858,0.5001,0.29472,0.30758,0.15379,2.24375,1.46371,0.89971,9.91209e-05,9.91209e-05,9.91209e-05
79,162.148,2.60423,1.82607,0.88901,0.5001,0.29472,0.30758,0.15379,2.24375,1.46371,0.89971,9.49926e-05,9.49926e-05,9.49926e-05
80,164.316,2.28788,1.68733,0.86814,0.5012,0.29782,0.31243,0.15747,2.23611,1.45395,0.90061,9.08643e-05,9.08643e-05,9.08643e-05
81,166.437,3.01295,2.16563,0.87196,0.5012,0.29782,0.31243,0.15747,2.23611,1.45395,0.90061,8.6736e-05,8.6736e-05,8.6736e-05
82,168.491,2.38258,1.72673,0.87043,0.4535,0.30139,0.31834,0.15917,2.23462,1.44803,0.90094,8.26077e-05,8.26077e-05,8.26077e-05
83,170.333,2.19334,1.58556,0.88177,0.4535,0.30139,0.31834,0.15917,2.23462,1.44803,0.90094,7.84794e-05,7.84794e-05,7.84794e-05
84,172.195,2.3877,1.7691,0.88874,0.50241,0.30498,0.31893,0.15983,2.23611,1.44478,0.90108,7.43511e-05,7.43511e-05,7.43511e-05
85,174.092,2.62593,1.96091,0.87542,0.50241,0.30498,0.31893,0.15983,2.23611,1.44478,0.90108,7.02228e-05,7.02228e-05,7.02228e-05
86,176.038,2.25419,1.63045,0.88052,0.50654,0.308,0.3232,0.16203,2.233,1.43575,0.90063,6.60945e-05,6.60945e-05,6.60945e-05
87,177.975,2.26862,1.5969,0.87593,0.50654,0.308,0.3232,0.16203,2.233,1.43575,0.90063,6.19662e-05,6.19662e-05,6.19662e-05
88,179.923,2.63017,1.79312,0.86383,0.51264,0.30932,0.32804,0.16547,2.22267,1.42711,0.89921,5.78379e-05,5.78379e-05,5.78379e-05
89,182.864,2.56869,1.8794,0.87371,0.51264,0.30932,0.32804,0.16547,2.22267,1.42711,0.89921,5.37096e-05,5.37096e-05,5.37096e-05
90,184.94,2.37144,1.71261,0.87392,0.51585,0.30976,0.32937,0.16528,2.21429,1.41871,0.8975,4.95813e-05,4.95813e-05,4.95813e-05
91,192.879,2.21072,1.49192,0.86944,0.51585,0.30976,0.32937,0.16528,2.21429,1.41871,0.8975,4.5453e-05,4.5453e-05,4.5453e-05
92,195.093,2.30057,1.59808,0.88857,0.52222,0.30504,0.32982,0.16721,2.20908,1.41012,0.89599,4.13247e-05,4.13247e-05,4.13247e-05
93,197.06,2.17657,1.52729,0.89136,0.52222,0.30504,0.32982,0.16721,2.20908,1.41012,0.89599,3.71964e-05,3.71964e-05,3.71964e-05
94,199.138,2.19647,1.5817,0.88796,0.52178,0.30658,0.3292,0.16826,2.20931,1.40369,0.89584,3.30681e-05,3.30681e-05,3.30681e-05
95,200.998,2.32401,1.68662,0.86557,0.52178,0.30658,0.3292,0.16826,2.20931,1.40369,0.89584,2.89398e-05,2.89398e-05,2.89398e-05
96,203.08,2.20737,1.5565,0.87773,0.51918,0.30953,0.33145,0.16905,2.20633,1.39807,0.89487,2.48115e-05,2.48115e-05,2.48115e-05
97,205.011,2.25273,1.54276,0.87957,0.51918,0.30953,0.33145,0.16905,2.20633,1.39807,0.89487,2.06832e-05,2.06832e-05,2.06832e-05
98,206.831,2.17444,1.47036,0.87051,0.52013,0.31115,0.33426,0.16948,2.20283,1.39553,0.89464,1.65549e-05,1.65549e-05,1.65549e-05
99,208.687,2.14934,1.48876,0.88265,0.52013,0.31115,0.33426,0.16948,2.20283,1.39553,0.89464,1.24266e-05,1.24266e-05,1.24266e-05
100,210.739,2.24745,1.54704,0.87225,0.41577,0.31453,0.33485,0.17018,2.20005,1.39327,0.89375,8.2983e-06,8.2983e-06,8.2983e-06
